img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
train_01894.jpeg,2240,4608,909,1251,1307,2014,culex
train_01899.jpeg,640,480,192,142,372,369,albopictus
train_01905.jpeg,3024,4032,1071,1342,1909,1921,culex
train_01908.jpeg,2129,1695,771,572,1574,1470,culex
train_01910.jpeg,1200,1600,474,589,614,786,culex
train_01913.jpeg,1080,720,242,115,845,673,culiseta
train_01921.jpeg,3024,4032,640,1039,1875,2284,albopictus
train_01931.jpeg,4032,3024,1179,749,2326,2150,albopictus
train_01932.jpeg,1170,2532,243,956,646,1268,culex
train_01937.jpeg,768,1024,343,378,482,537,culex
train_01939.jpeg,2448,3264,943,1330,1576,1810,albopictus
train_01941.jpeg,1024,1818,485,803,638,971,culex
train_01950.jpeg,768,1024,310,410,438,607,culiseta
train_01957.jpeg,814,993,172,188,697,800,culex
train_01960.jpeg,2250,4000,907,1644,1832,2423,culex
train_01968.jpeg,3000,4000,912,25,2979,1736,albopictus
train_01978.jpeg,4032,3024,1986,1457,3308,2309,albopictus
train_01979.jpeg,2448,3264,656,1907,1656,2807,albopictus
train_01980.jpeg,2128,1689,813,112,1679,1532,culex
train_01993.jpeg,1600,1200,254,229,1600,1119,culiseta
train_01997.jpeg,1512,2016,680,1059,927,1250,culex
train_01999.jpeg,3120,4160,1078,1800,1521,2331,albopictus
train_02001.jpeg,2808,5616,593,1735,2713,4696,culex
train_02013.jpeg,3024,4032,1366,1986,1736,2423,albopictus
train_02019.jpeg,1848,4000,243,843,1639,2193,japonicus-koreicus
train_02022.jpeg,2976,3968,515,1709,1563,2470,culex
train_02024.jpeg,1381,1300,221,151,1243,1236,culex
train_02026.jpeg,3024,4032,1042,1785,1552,2330,albopictus
train_02037.jpeg,768,1024,287,489,463,635,culex
train_02042.jpeg,767,1024,273,468,422,624,albopictus
train_02045.jpeg,4000,3000,1489,825,2395,1541,culiseta
train_02046.jpeg,1160,2576,423,1328,585,1559,albopictus
train_02048.jpeg,3024,3024,731,1714,1205,2417,culex
train_02050.jpeg,4608,3456,2533,1512,3247,2294,albopictus
train_02059.jpeg,2448,3264,991,1042,1287,1459,culex
train_02063.jpeg,1600,720,696,166,924,390,albopictus
train_02072.jpeg,768,1024,199,169,543,626,culex
train_02078.jpeg,768,1024,360,366,624,592,culex
train_02091.jpeg,2843,2046,989,822,1511,1406,albopictus
train_02092.jpeg,768,1024,131,305,748,933,culex
train_02093.jpeg,2448,3264,255,882,1461,2197,albopictus
train_02094.jpeg,1944,2592,337,322,1788,1711,culex
train_02103.jpeg,768,1024,366,481,517,651,culex
train_02105.jpeg,1967,2458,334,531,1471,1997,culiseta
train_02110.jpeg,460,1024,127,257,246,398,culex
train_02111.jpeg,3024,4032,1373,193,1815,628,culex
train_02115.jpeg,1024,1365,372,699,513,812,culex
train_02119.jpeg,492,1024,153,395,314,541,culex
train_02126.jpeg,1200,1600,352,612,621,886,albopictus
train_02129.jpeg,1160,2576,363,695,827,1143,albopictus
train_02137.jpeg,3000,4000,437,1461,2265,3045,culex
train_02141.jpeg,2976,2976,345,1384,1861,2513,aegypti
train_02143.jpeg,4032,3024,1619,1393,2726,2187,albopictus
train_02146.jpeg,768,1024,318,415,510,632,culex
train_02151.jpeg,2592,1166,286,163,1403,1024,albopictus
train_02153.jpeg,3000,4000,1285,2509,2011,3706,albopictus
train_02155.jpeg,1024,1365,338,361,602,682,albopictus
train_02161.jpeg,1365,1024,455,356,610,515,culex
train_02169.jpeg,621,643,96,224,397,524,albopictus
train_02170.jpeg,768,1024,213,470,392,593,culex
train_02173.jpeg,3024,4032,961,1353,1441,1848,culex
train_02185.jpeg,1196,1604,314,345,982,1182,japonicus-koreicus
train_02186.jpeg,4000,3000,1527,574,3531,2258,albopictus
train_02188.jpeg,1152,2048,423,955,629,1153,japonicus-koreicus
train_02189.jpeg,799,799,49,102,741,734,japonicus-koreicus
train_02196.jpeg,3000,4000,1009,1835,1907,2596,culex
train_02201.jpeg,1080,1920,110,551,861,1171,albopictus
train_02205.jpeg,783,595,52,36,643,540,culex
train_02207.jpeg,1458,2592,195,762,930,1519,albopictus
train_02219.jpeg,3024,4032,1043,1826,1577,2348,albopictus
train_02222.jpeg,3472,4624,645,2062,2008,3045,japonicus-koreicus
train_02228.jpeg,3000,4000,126,614,2762,3019,culex
train_02236.jpeg,1440,2560,521,761,828,1175,albopictus
train_02239.jpeg,3000,4000,212,1513,2367,2919,culex
train_02244.jpeg,768,1024,155,595,395,802,culex
train_02246.jpeg,3036,4048,696,2077,1823,3015,albopictus
train_02249.jpeg,581,596,75,110,448,553,culex
train_02258.jpeg,3968,2976,1722,443,3002,1849,albopictus
train_02261.jpeg,445,398,99,94,295,305,culex
train_02265.jpeg,768,1024,181,251,625,998,culex
train_02267.jpeg,898,1600,454,623,638,854,albopictus
train_02270.jpeg,616,734,205,164,478,523,albopictus
train_02271.jpeg,429,313,0,48,402,286,albopictus
train_02273.jpeg,4000,3000,2295,708,2860,1329,albopictus
train_02274.jpeg,1820,1024,167,322,504,516,albopictus
train_02276.jpeg,2160,3840,922,806,1431,1462,culex
train_02279.jpeg,4032,3024,2052,976,2523,1669,culex
train_02294.jpeg,1024,1365,356,510,690,738,albopictus
train_02296.jpeg,2432,3284,369,651,1885,2274,albopictus
train_02300.jpeg,883,957,223,270,544,705,albopictus
train_02303.jpeg,1024,1365,360,276,804,773,japonicus-koreicus
train_02307.jpeg,768,1024,221,384,655,745,culex
train_02309.jpeg,1024,1365,96,330,826,1040,culex
train_02320.jpeg,3000,4000,1645,1876,2328,2399,albopictus
train_02327.jpeg,1024,1820,317,584,555,840,culex
train_02336.jpeg,2448,3264,1167,1364,1637,1758,albopictus
train_02339.jpeg,3468,4624,1064,2323,1640,2814,culex
train_02343.jpeg,768,1024,233,451,404,653,culex
train_02359.jpeg,252,218,27,23,216,200,albopictus
train_02360.jpeg,768,1024,233,420,588,874,albopictus
train_02362.jpeg,3468,4624,577,1846,2411,3017,albopictus
train_02377.jpeg,2129,1024,625,532,1003,922,culex
train_02380.jpeg,3024,4032,800,1304,2333,2297,albopictus
train_02383.jpeg,1200,1600,179,676,709,1325,albopictus
train_02386.jpeg,1070,1024,371,287,620,500,culex
train_02387.jpeg,1782,1653,107,42,1703,1538,japonicus-koreicus
train_02397.jpeg,1024,1365,168,0,779,885,albopictus
train_02398.jpeg,9280,6944,3548,1549,7327,4610,albopictus
train_02399.jpeg,3024,4032,1190,1898,2049,2676,culiseta
train_02406.jpeg,1200,1600,614,907,1088,1354,culex
train_02411.jpeg,1034,895,272,276,553,578,albopictus
train_02414.jpeg,808,808,319,233,518,475,albopictus
train_02415.jpeg,750,1334,104,396,525,960,albopictus
train_02416.jpeg,2448,3264,522,1339,1435,2355,albopictus
train_02429.jpeg,4160,3120,2054,1311,2304,1670,albopictus
train_02430.jpeg,1440,2560,561,1059,1197,1474,culex
train_02431.jpeg,3024,4032,512,1253,2625,3333,japonicus-koreicus
train_02438.jpeg,1125,2001,503,555,798,934,albopictus
train_02439.jpeg,1024,1365,65,380,952,1082,culex
train_02443.jpeg,1024,1024,303,102,868,760,culex
train_02449.jpeg,1024,1365,278,466,515,685,culex
train_02451.jpeg,3024,4032,851,1770,1860,2567,culex
train_02454.jpeg,2161,1024,690,310,1153,797,albopictus
train_02455.jpeg,2560,1536,719,378,1574,1415,albopictus
train_02456.jpeg,2340,4160,943,1197,1815,2374,albopictus
train_02480.jpeg,2973,3024,596,491,2829,2432,albopictus
train_02482.jpeg,4160,3120,1700,840,2530,1451,albopictus
train_02485.jpeg,828,1534,44,629,685,1250,albopictus
train_02486.jpeg,3024,4032,762,1793,1820,3068,albopictus
train_02490.jpeg,3000,4000,1023,1482,2298,2734,culex
train_02492.jpeg,1024,768,473,293,633,410,culex
train_02498.jpeg,1024,2106,420,865,598,1055,culex
train_02501.jpeg,768,1024,102,132,420,357,culex
train_02508.jpeg,4608,3456,1947,1972,2666,2810,albopictus
train_02510.jpeg,1365,1024,309,240,618,685,culex
train_02515.jpeg,4032,3024,917,714,2811,2160,albopictus
train_02518.jpeg,392,399,44,55,337,351,albopictus
train_02520.jpeg,1500,2000,394,962,868,1371,culex
train_02522.jpeg,768,1024,288,454,471,657,culex
train_02524.jpeg,1938,2112,735,1083,1108,1404,albopictus
train_02527.jpeg,4032,3016,1240,944,2061,1845,albopictus
train_02529.jpeg,3264,2448,1558,1099,1861,1494,albopictus
train_02530.jpeg,4608,3456,1428,1525,1947,2097,culex
train_02534.jpeg,2560,1920,1009,561,1608,1144,albopictus
train_02536.jpeg,1080,1058,390,457,846,840,culex
train_02538.jpeg,1172,1478,631,485,898,751,albopictus
train_02539.jpeg,768,1024,190,267,539,652,culex
train_02550.jpeg,768,1024,291,500,385,574,culex
train_02551.jpeg,768,1024,242,244,535,681,culex
train_02553.jpeg,2128,4608,535,2024,1842,2995,albopictus
train_02557.jpeg,3024,4032,336,1058,2827,3205,albopictus
train_02558.jpeg,702,936,217,216,473,609,albopictus
train_02561.jpeg,2592,1936,905,535,1745,1127,albopictus
train_02567.jpeg,1024,1820,395,619,664,825,culex
train_02578.jpeg,1505,1130,569,204,994,711,albopictus
train_02589.jpeg,3456,4608,1973,3472,2279,3873,albopictus
train_02594.jpeg,3024,4032,1978,809,2507,1440,albopictus
train_02595.jpeg,1024,2219,91,639,875,1253,culex
train_02596.jpeg,1024,2273,303,949,621,1262,culex
train_02601.jpeg,1080,2161,166,652,974,1239,albopictus
train_02608.jpeg,3120,4160,1262,1830,2487,2869,albopictus
train_02620.jpeg,1024,1365,231,539,527,882,culex
train_02625.jpeg,1200,1600,306,526,920,1151,culex
train_02626.jpeg,768,1024,422,643,507,718,culex
train_02628.jpeg,768,1024,153,494,558,814,culiseta
train_02629.jpeg,3024,4032,906,1484,2095,2589,albopictus
train_02630.jpeg,1151,2048,176,473,1067,1353,anopheles
train_02631.jpeg,1860,4032,872,1931,1418,2512,culex
train_02633.jpeg,4032,3024,1652,1196,2319,1652,japonicus-koreicus
train_02635.jpeg,3024,4032,1163,2000,1426,2218,albopictus
train_02636.jpeg,4608,3456,1142,1614,2335,2810,albopictus
train_02638.jpeg,594,512,147,63,436,448,albopictus
train_02643.jpeg,2448,3264,427,860,2193,2227,albopictus
train_02651.jpeg,3024,4032,544,1641,1586,2610,culex
train_02654.jpeg,1742,2297,61,481,1629,2152,albopictus
train_02658.jpeg,768,1024,373,560,589,749,culex
train_02663.jpeg,1365,1024,451,396,796,828,culex
train_02664.jpeg,3024,4032,349,781,1558,2193,culex
train_02665.jpeg,3024,4032,1254,1652,1852,2185,culex
train_02668.jpeg,1600,904,510,332,945,680,culex
train_02678.jpeg,1024,1820,244,604,637,1010,culex
train_02683.jpeg,768,1024,301,208,419,344,culex
train_02684.jpeg,2160,3840,795,1883,1078,2221,albopictus
train_02685.jpeg,3468,4624,1279,1604,2571,3306,japonicus-koreicus
train_02687.jpeg,2448,3264,1050,1108,1878,2086,albopictus
train_02699.jpeg,3456,4608,1146,2497,1491,2897,albopictus
train_02700.jpeg,3096,5504,1017,2483,1681,3414,albopictus
train_02709.jpeg,1920,4160,322,1460,1145,2321,japonicus-koreicus
train_02712.jpeg,4032,2268,747,90,2589,2025,japonicus-koreicus
train_02717.jpeg,1839,2868,815,1155,1441,2061,albopictus
train_02726.jpeg,1024,2163,391,845,632,1250,culex
train_02734.jpeg,3024,4032,272,1221,2752,3724,culex
train_02739.jpeg,1024,1365,162,481,934,1188,culex
train_02745.jpeg,900,1600,334,830,651,1083,albopictus
train_02747.jpeg,3024,4032,1390,1955,1728,2465,culex
train_02748.jpeg,768,1024,323,555,438,686,culex
train_02749.jpeg,2250,4000,435,1307,1485,2710,culex
train_02756.jpeg,2736,3648,1077,1331,1946,2303,albopictus
train_02757.jpeg,4000,3000,1201,1709,1803,2266,culex
train_02766.jpeg,768,1024,230,468,375,647,culiseta
train_02767.jpeg,3456,4608,1285,1715,1997,2617,albopictus
train_02774.jpeg,1024,1365,343,513,774,840,culex
train_02775.jpeg,768,1024,328,377,409,461,culex
train_02777.jpeg,3024,4032,1158,1807,1612,2298,culex
train_02781.jpeg,4032,3024,1916,1486,2549,1913,culex
train_02785.jpeg,3096,4128,996,2196,1752,2839,albopictus
train_02788.jpeg,1820,1024,882,278,1035,479,culex
train_02791.jpeg,983,771,345,202,633,548,albopictus
train_02798.jpeg,4000,3000,1057,521,3112,2067,albopictus
train_02799.jpeg,859,859,159,183,669,727,albopictus
train_02809.jpeg,1280,768,520,362,600,458,albopictus
train_02817.jpeg,900,1600,466,856,593,1008,albopictus
train_02824.jpeg,1126,1125,408,371,842,773,culex
train_02831.jpeg,1431,1431,414,429,868,950,albopictus
train_02832.jpeg,2081,2271,501,719,1413,1614,albopictus
train_02835.jpeg,1200,1600,364,696,692,927,culex
train_02838.jpeg,590,697,215,214,408,476,albopictus
train_02842.jpeg,5616,2808,1997,789,3294,2119,albopictus
train_02846.jpeg,1024,1365,497,687,603,810,culex
train_02848.jpeg,3024,4032,1319,1835,1729,2123,culex
train_02854.jpeg,2448,3264,880,1915,1270,2364,albopictus
train_02856.jpeg,1896,1881,502,375,1435,1305,culex
train_02858.jpeg,768,1024,252,254,508,465,culex
train_02859.jpeg,3072,4096,1129,1502,1930,2368,albopictus
train_02862.jpeg,1160,2576,242,708,922,1416,japonicus-koreicus
train_02870.jpeg,3024,4032,932,1219,2321,2887,culex
train_02877.jpeg,4080,3072,581,220,3037,2758,culex
train_02881.jpeg,1365,1024,496,459,653,620,culex
train_02887.jpeg,2336,4160,1199,2047,1619,2561,albopictus
train_02888.jpeg,3072,4080,1199,1764,1858,2494,albopictus
train_02890.jpeg,1907,1908,756,698,1172,1178,albopictus
train_02896.jpeg,4032,1960,617,83,2143,1633,albopictus
train_02902.jpeg,2560,1440,1060,303,1387,843,albopictus
train_02908.jpeg,1413,842,196,181,822,790,culex
train_02911.jpeg,2448,3264,429,844,1717,2399,albopictus
train_02913.jpeg,643,535,210,145,474,503,albopictus
train_02916.jpeg,834,834,428,316,559,464,albopictus
train_02922.jpeg,1960,4032,879,1367,1218,2147,culex
train_02925.jpeg,3024,4032,848,1422,1987,3260,culiseta
train_02933.jpeg,1024,1365,353,698,560,945,albopictus
train_02938.jpeg,904,1600,308,881,603,1165,albopictus
train_02945.jpeg,3024,4032,1425,2278,1852,2629,culex
train_02946.jpeg,833,939,234,316,580,612,culex
train_02947.jpeg,768,1024,132,366,456,619,culex
train_02948.jpeg,2448,3264,941,1511,1490,1972,albopictus
train_02951.jpeg,528,960,201,465,302,605,albopictus
train_02953.jpeg,768,1024,347,451,456,598,culex
train_02954.jpeg,768,1024,324,717,483,857,culex
train_02956.jpeg,1200,1600,119,703,531,1196,albopictus
train_02958.jpeg,3024,4032,1223,1861,1803,2220,culex
train_02961.jpeg,2448,5120,999,1652,1480,2155,culex
train_02965.jpeg,3000,4000,1111,2096,1473,2497,culex
train_02969.jpeg,4160,3120,1991,1046,2359,1494,albopictus
train_02974.jpeg,832,1165,310,368,547,758,albopictus
train_02983.jpeg,3024,4032,1200,1480,1652,1814,culex
train_02993.jpeg,553,680,194,182,440,446,culex
train_03001.jpeg,545,545,213,77,359,316,albopictus
train_03002.jpeg,768,1024,260,281,554,560,albopictus
train_03004.jpeg,3120,4160,1261,1730,1778,2276,albopictus
train_03005.jpeg,720,1280,17,304,681,799,albopictus
train_03006.jpeg,768,1024,347,510,412,573,albopictus
train_03008.jpeg,1024,2106,338,867,795,1352,culex
train_03012.jpeg,1401,1447,407,407,1219,1038,culex
train_03023.jpeg,1456,2592,831,1270,1067,1536,albopictus
train_03024.jpeg,1800,4000,872,2055,1152,2319,culex
train_03031.jpeg,2448,3264,689,2135,1019,2449,culex
train_03032.jpeg,3024,4032,909,2340,1393,2795,albopictus
train_03034.jpeg,3024,4032,817,1109,1956,2265,culex
train_03035.jpeg,1024,1365,308,265,780,806,culex
train_03049.jpeg,4000,1844,1179,319,2527,1756,albopictus
train_03054.jpeg,1800,4000,47,434,1724,2175,culiseta
train_03055.jpeg,1179,1573,289,250,777,988,albopictus
train_03056.jpeg,768,1024,271,560,418,736,culex
train_03058.jpeg,2988,5312,976,1881,1983,3187,culex
train_03061.jpeg,921,885,267,427,457,621,albopictus
train_03062.jpeg,1024,1820,557,659,677,775,culex
train_03066.jpeg,1800,4000,373,865,1394,1916,culex
train_03068.jpeg,3024,4032,703,1289,1907,2754,culex
train_03069.jpeg,2336,4160,886,1570,1323,1900,albopictus
train_03071.jpeg,1365,1024,364,499,545,778,albopictus
train_03072.jpeg,1024,2219,153,555,952,1532,culex
train_03073.jpeg,1365,1024,657,450,869,653,culiseta
train_03076.jpeg,640,608,201,102,467,394,japonicus-koreicus
train_03081.jpeg,3024,4032,852,895,1925,2173,albopictus
train_03082.jpeg,1365,1024,249,127,1019,710,culex
train_03086.jpeg,364,273,109,64,295,207,albopictus
train_03091.jpeg,4624,3472,608,346,3811,3107,culiseta
train_03093.jpeg,710,759,248,186,570,474,albopictus
train_03094.jpeg,3000,4000,1141,1709,1894,2568,albopictus
train_03095.jpeg,3840,5120,1401,1733,2464,3880,albopictus
train_03097.jpeg,3000,4000,951,2240,1607,2691,culex
train_03107.jpeg,1635,1860,708,1016,1152,1317,albopictus
train_03108.jpeg,768,1024,222,585,338,691,culex
train_03113.jpeg,1479,1972,41,173,1349,1687,culex
train_03114.jpeg,3024,4032,1092,1806,1919,2582,culex
train_03122.jpeg,2336,1752,601,579,1897,1384,culex
train_03124.jpeg,3024,4032,1180,1841,1715,2644,japonicus-koreicus
train_03133.jpeg,894,824,190,112,641,704,albopictus
train_03147.jpeg,1600,1600,594,789,1063,1082,albopictus
train_03149.jpeg,3024,4032,1012,1313,1816,2320,culex
train_03156.jpeg,4032,2268,1815,1293,2562,2029,culex
train_03158.jpeg,1035,1066,416,265,793,698,albopictus
train_03159.jpeg,768,1024,356,460,508,749,albopictus
train_03163.jpeg,1024,1820,497,605,600,752,culex
train_03164.jpeg,1024,1818,251,474,707,1080,culex
train_03165.jpeg,1024,1365,435,489,544,630,culex
train_03166.jpeg,3000,4000,603,1274,1856,2705,culex
train_03170.jpeg,768,1024,101,239,572,705,culex
train_03173.jpeg,3024,4032,577,589,2883,3512,culex
train_03193.jpeg,946,946,365,258,529,476,albopictus
train_03195.jpeg,3024,4032,908,1350,1863,2712,albopictus
train_03197.jpeg,658,607,134,163,492,427,albopictus
train_03204.jpeg,2592,1944,989,703,1210,980,albopictus
train_03214.jpeg,2448,3264,828,1421,1215,1926,albopictus
train_03218.jpeg,3060,4080,1060,1424,1745,2462,albopictus
train_03231.jpeg,2808,5616,665,1180,2098,3446,albopictus
train_03236.jpeg,1800,4000,760,1604,1085,2007,culex
train_03243.jpeg,2448,3264,983,1302,1612,2272,albopictus
train_03254.jpeg,3024,4032,1060,1420,1980,2720,culex
train_03258.jpeg,4032,1908,754,688,1570,1536,culiseta
train_03261.jpeg,3264,2448,1172,805,2144,1814,albopictus
train_03262.jpeg,3000,4000,924,1053,2025,2960,albopictus
train_03265.jpeg,779,779,236,233,481,545,albopictus
train_03269.jpeg,1024,1024,271,354,655,645,culex
train_03273.jpeg,579,483,162,141,430,385,albopictus
train_03276.jpeg,3024,4032,1203,1396,1757,1859,culex
train_03278.jpeg,3024,4032,1128,1314,1935,2295,culiseta
train_03284.jpeg,1024,1365,100,260,679,936,culex
train_03285.jpeg,1365,1024,576,508,687,630,culex
train_03286.jpeg,775,693,202,201,625,524,culex
train_03292.jpeg,1200,1600,455,604,871,1003,albopictus
train_03293.jpeg,4032,3024,1893,1051,2331,1529,albopictus
train_03297.jpeg,1156,1103,509,465,877,777,albopictus
train_03307.jpeg,1365,1024,853,281,1284,803,culex
train_03314.jpeg,1024,1365,321,636,568,876,albopictus
train_03323.jpeg,4640,3472,1754,1374,3286,2543,albopictus
train_03324.jpeg,2592,1944,1191,849,1534,1136,albopictus
train_03330.jpeg,1024,1365,151,244,764,969,culex
train_03332.jpeg,900,1600,300,518,486,634,albopictus
train_03334.jpeg,3072,4080,734,2267,1231,2798,albopictus
train_03338.jpeg,2448,3264,851,914,2026,2447,albopictus
train_03340.jpeg,1365,1024,562,401,715,540,culex
train_03344.jpeg,5312,2988,1740,1170,2111,1585,albopictus
train_03346.jpeg,2448,3264,674,932,1618,1808,albopictus
train_03350.jpeg,966,1288,240,386,659,848,culiseta
train_03354.jpeg,1024,1365,264,552,611,914,culiseta
train_03361.jpeg,3096,4128,1069,1893,1641,2557,albopictus
train_03384.jpeg,768,1024,66,152,591,671,albopictus
train_03385.jpeg,1369,1369,315,315,735,789,albopictus
train_03390.jpeg,2604,4624,688,1776,1788,2915,culex
train_03399.jpeg,3120,4160,1466,2730,2006,3116,albopictus
train_03408.jpeg,959,1407,313,610,707,899,albopictus
train_03416.jpeg,1024,1365,60,368,687,978,culex
train_03417.jpeg,2048,1152,571,277,1273,888,albopictus
train_03421.jpeg,439,487,147,173,306,325,culex
train_03432.jpeg,1080,712,221,129,1003,615,albopictus
train_03437.jpeg,2600,4624,979,2704,1305,3056,albopictus
train_03440.jpeg,3024,4032,715,469,2619,2379,albopictus
train_03441.jpeg,1400,1819,270,458,1249,1327,albopictus
train_03452.jpeg,3024,4032,1408,1855,2222,2503,culiseta
train_03456.jpeg,1166,2592,400,867,1023,1653,culex
train_03458.jpeg,3024,4032,57,360,2878,3277,culex
train_03463.jpeg,3000,4000,1100,2087,1352,2363,albopictus
train_03469.jpeg,720,1600,149,481,460,849,japonicus-koreicus
train_03473.jpeg,3456,3456,2015,2146,2915,2641,culex
train_03475.jpeg,3024,4032,1261,1492,2251,2543,culiseta
train_03478.jpeg,768,1024,311,419,453,658,culex
train_03480.jpeg,3456,4608,1617,2435,2484,3136,culiseta
train_03488.jpeg,1024,1365,236,121,921,803,culex
train_03491.jpeg,3000,4000,1081,1226,2016,2040,culex
train_03498.jpeg,1860,4032,0,1141,1743,2551,culiseta
train_03504.jpeg,1024,1365,399,522,683,782,culiseta
train_03505.jpeg,768,1024,188,698,281,781,albopictus
train_03508.jpeg,1123,1406,401,374,788,824,culex
train_03510.jpeg,768,1024,216,293,320,373,albopictus
train_03511.jpeg,4000,1848,1564,367,2177,1318,culex
train_03512.jpeg,4032,3024,963,328,3194,2945,albopictus
train_03516.jpeg,4032,3024,1617,860,2510,2260,japonicus-koreicus
train_03522.jpeg,2268,4032,247,1189,1728,3773,culiseta
train_03523.jpeg,3024,4032,464,1238,2397,3360,albopictus
train_03527.jpeg,904,1600,87,277,820,1116,culex
train_03529.jpeg,1093,1147,0,111,855,919,albopictus
train_03530.jpeg,765,1024,241,558,351,633,albopictus
train_03531.jpeg,768,1024,301,525,452,679,culex
train_03532.jpeg,900,1600,289,826,533,1044,albopictus
train_03535.jpeg,3456,4608,1246,2025,2366,3256,culex
train_03542.jpeg,1024,2217,322,817,702,1157,culiseta
train_03546.jpeg,3024,4032,1045,1154,2252,2162,albopictus
train_03549.jpeg,768,1024,247,435,566,777,culex
train_03567.jpeg,2988,5312,363,2672,1391,3886,albopictus
train_03575.jpeg,1024,1365,429,508,577,651,albopictus
train_03579.jpeg,3024,4032,911,1196,1873,2348,culiseta
train_03581.jpeg,2340,4160,667,1440,1366,2005,albopictus
train_03583.jpeg,768,1024,220,454,489,694,culex
train_03586.jpeg,3456,4608,238,732,3245,4074,japonicus-koreicus
train_03590.jpeg,1600,1200,598,494,858,753,culex
train_03594.jpeg,1944,2592,422,1305,1689,2535,culex
train_03598.jpeg,768,1024,423,393,586,571,culiseta
train_03600.jpeg,1406,2014,444,866,850,1142,albopictus
train_03607.jpeg,1024,2215,329,963,544,1370,japonicus-koreicus
train_03614.jpeg,3024,4032,529,1541,1789,2712,albopictus
train_03615.jpeg,2576,1160,806,398,1284,833,albopictus
train_03618.jpeg,768,1024,301,467,461,608,culex
train_03620.jpeg,1365,1024,579,419,739,581,culex
train_03626.jpeg,768,1024,16,127,768,858,culiseta
train_03631.jpeg,1200,1600,342,484,596,752,aegypti
train_03638.jpeg,2448,3264,982,1512,1623,1899,albopictus
train_03640.jpeg,3024,4032,1468,2221,1799,2453,albopictus
train_03642.jpeg,612,714,69,195,419,447,albopictus
train_03644.jpeg,2304,4096,497,1811,1319,2650,culex
train_03646.jpeg,1840,3984,500,1414,1002,1835,albopictus
train_03648.jpeg,3000,4000,421,1035,2458,3637,albopictus
train_03654.jpeg,1816,4032,463,1058,949,1566,albopictus
train_03657.jpeg,4160,2336,1864,762,2409,1527,albopictus
train_03658.jpeg,4608,3456,1599,810,2985,1832,culex
train_03668.jpeg,900,1600,402,613,585,781,culex
train_03671.jpeg,900,1600,236,310,429,578,albopictus
train_03672.jpeg,1179,1600,395,628,630,824,albopictus
train_03673.jpeg,2688,1520,1343,692,1681,1083,albopictus
train_03674.jpeg,1024,2217,138,524,604,976,culiseta
train_03675.jpeg,3468,4624,1183,1828,2625,2953,japonicus-koreicus
train_03677.jpeg,1720,1720,617,709,1068,1044,culex
train_03679.jpeg,1706,1414,523,152,1322,1122,albopictus
train_03680.jpeg,2275,1024,503,166,1367,923,culex
train_03686.jpeg,1931,1901,257,257,1621,1686,culiseta
train_03692.jpeg,1555,1131,444,224,1235,773,albopictus
train_03702.jpeg,1242,2208,139,567,980,1275,albopictus
train_03707.jpeg,4032,3024,1892,1577,2401,1999,culex
train_03717.jpeg,1200,1600,35,325,889,1118,albopictus
train_03718.jpeg,1024,2219,472,728,751,1003,culex
train_03721.jpeg,1024,1365,240,607,418,849,culex
train_03725.jpeg,768,1024,324,449,444,624,culex
train_03731.jpeg,1200,1600,532,534,814,973,culex
train_03733.jpeg,214,260,45,78,167,197,albopictus
train_03734.jpeg,3000,4000,1313,2321,1673,2747,culex
train_03742.jpeg,861,1025,156,278,766,835,culex
train_03743.jpeg,1073,1486,428,730,652,855,albopictus
train_03744.jpeg,2250,4000,750,2132,1266,2716,culiseta
train_03748.jpeg,768,1024,397,422,485,506,culex
train_03749.jpeg,1024,1365,445,490,821,925,albopictus
train_03750.jpeg,1024,1365,318,479,536,778,albopictus
train_03753.jpeg,1024,1365,502,366,708,570,culex
train_03754.jpeg,3456,4608,890,1586,2903,2720,culex
train_03755.jpeg,768,1024,131,414,408,755,albopictus
train_03758.jpeg,1932,2576,546,1566,1431,2362,culiseta
train_03765.jpeg,1080,1920,1,475,715,1164,albopictus
train_03769.jpeg,3000,4000,714,1573,2085,2846,culex
train_03776.jpeg,768,1024,271,545,565,953,culiseta
train_03778.jpeg,4000,2250,1840,934,2232,1328,culiseta
train_03781.jpeg,1960,4032,774,1821,1345,2265,culex
train_03786.jpeg,3472,3472,670,740,3359,2887,albopictus
train_03798.jpeg,3264,2448,1488,1177,1911,1501,albopictus
train_03803.jpeg,1173,1107,371,378,799,684,culex
train_03809.jpeg,3000,4000,972,1766,1988,2602,albopictus
train_03810.jpeg,1200,1600,19,21,783,688,culex
train_03814.jpeg,1836,3264,590,1430,1166,1865,culex
train_03817.jpeg,3024,4032,1058,2085,1679,2464,albopictus
train_03823.jpeg,3000,4000,1442,2519,2351,3414,albopictus
train_03824.jpeg,3024,4032,1093,2213,1525,2629,albopictus
train_03831.jpeg,1024,1820,530,753,960,1101,culex
train_03832.jpeg,3456,4608,485,1865,1687,3220,albopictus
train_03834.jpeg,768,1024,365,458,472,602,culex
train_03842.jpeg,3024,4032,680,882,2242,2006,albopictus
train_03844.jpeg,4032,2268,1306,598,2574,1504,albopictus
train_03868.jpeg,8000,6000,2851,2561,3912,3705,albopictus
train_03871.jpeg,2448,3264,978,1849,1444,2142,albopictus
train_03873.jpeg,3840,5120,1436,2228,2137,3001,culex
train_03880.jpeg,1175,1234,386,440,743,891,culex
