img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
train_01895.jpeg,3024,4032,988,1611,1588,2638,albopictus
train_01896.jpeg,3024,4032,689,2179,1777,3212,albopictus
train_01903.jpeg,2576,1932,1576,881,1965,1117,albopictus
train_01904.jpeg,3024,4032,1201,1694,1718,2155,albopictus
train_01907.jpeg,3120,4160,1184,1863,1903,2732,albopictus
train_01912.jpeg,768,1024,252,562,423,704,albopictus
train_01914.jpeg,4624,3472,1019,1662,2222,3013,culex
train_01916.jpeg,2988,3984,1271,1587,1704,2201,albopictus
train_01917.jpeg,1024,2106,632,762,961,1248,culex
train_01924.jpeg,768,1024,285,387,446,618,culex
train_01927.jpeg,3024,4032,1447,1807,1790,2176,culex
train_01929.jpeg,240,320,12,40,180,290,culiseta
train_01930.jpeg,3024,4032,1127,1807,2228,2766,culex
train_01933.jpeg,3264,2448,886,66,2600,2380,albopictus
train_01940.jpeg,3024,4032,1133,1464,1512,1764,albopictus
train_01942.jpeg,1024,1365,327,643,549,824,culex
train_01943.jpeg,1024,1818,395,593,587,795,albopictus
train_01947.jpeg,854,854,193,207,453,523,japonicus-koreicus
train_01948.jpeg,1125,2001,144,454,819,1345,albopictus
train_01952.jpeg,4032,3024,1790,1246,2246,1766,albopictus
train_01956.jpeg,4032,2268,1269,769,2225,1731,albopictus
train_01958.jpeg,3264,2448,1522,763,1984,1354,culex
train_01959.jpeg,554,564,91,29,397,494,culiseta
train_01961.jpeg,768,1024,261,527,384,620,albopictus
train_01963.jpeg,2268,4032,705,1640,912,1892,culex
train_01966.jpeg,1024,1365,490,632,624,806,culex
train_01969.jpeg,1303,1302,422,398,959,901,albopictus
train_01970.jpeg,1600,1200,855,288,1101,457,albopictus
train_01971.jpeg,1489,1495,565,470,840,1064,culex
train_01982.jpeg,2736,3648,789,1901,1456,2667,albopictus
train_01984.jpeg,768,1024,247,471,390,589,culex
train_01985.jpeg,1024,1365,311,777,528,943,culex
train_01994.jpeg,745,697,120,127,587,545,culex
train_02004.jpeg,1218,1301,326,290,1003,971,culex
train_02011.jpeg,4000,2250,1212,702,2282,1520,albopictus
train_02012.jpeg,1800,4000,212,795,1601,1804,albopictus
train_02027.jpeg,768,1024,205,486,459,707,culex
train_02032.jpeg,768,1024,323,416,451,522,culex
train_02036.jpeg,4248,5664,1771,2232,2500,2730,albopictus
train_02040.jpeg,848,1391,311,695,465,856,albopictus
train_02041.jpeg,1536,1152,583,404,808,642,albopictus
train_02044.jpeg,540,960,73,274,524,646,albopictus
train_02052.jpeg,2106,1759,714,494,1605,1692,albopictus
train_02054.jpeg,3024,4032,895,1877,1443,2330,culex
train_02055.jpeg,3000,4000,764,1239,2042,2484,culex
train_02056.jpeg,3024,4032,1688,1411,2400,2267,albopictus
train_02065.jpeg,5120,3840,594,727,4434,3260,culiseta
train_02066.jpeg,768,1024,84,502,213,679,culex
train_02067.jpeg,1800,4000,336,1086,1384,2546,japonicus-koreicus
train_02073.jpeg,3264,2448,759,842,1734,2008,albopictus
train_02082.jpeg,765,1024,367,462,476,612,culex
train_02084.jpeg,3024,4032,1067,1697,1731,2327,culiseta
train_02085.jpeg,1200,1600,95,569,758,910,albopictus
train_02095.jpeg,900,1600,97,464,683,1087,albopictus
train_02097.jpeg,1946,1328,201,81,1592,1280,aegypti
train_02099.jpeg,877,877,373,180,657,486,albopictus
train_02100.jpeg,1365,1024,328,408,432,550,culex
train_02101.jpeg,1800,4000,965,1270,1345,1630,culex
train_02102.jpeg,768,1024,125,421,570,784,culex
train_02106.jpeg,1365,1024,549,289,1077,789,culex
train_02108.jpeg,3024,4032,813,979,1914,2909,albopictus
train_02113.jpeg,1365,1024,651,440,766,529,albopictus
train_02118.jpeg,1200,1600,263,550,923,1147,albopictus
train_02127.jpeg,3024,4032,555,1520,2050,2711,culex
train_02132.jpeg,1152,2560,154,789,876,1422,anopheles
train_02134.jpeg,1024,1365,76,345,840,770,culiseta
train_02139.jpeg,946,1075,233,142,645,927,culiseta
train_02145.jpeg,768,1024,316,441,436,562,culex
train_02148.jpeg,3000,4000,1270,1818,1577,2224,culex
train_02152.jpeg,1365,1024,399,444,841,674,culex
train_02156.jpeg,3000,4000,1342,1523,1819,2083,culex
train_02157.jpeg,3648,2736,1469,900,1778,1230,albopictus
train_02158.jpeg,4224,3168,2274,988,3008,1605,albopictus
train_02160.jpeg,2448,3264,901,1753,1335,2176,culex
train_02166.jpeg,4032,3024,2087,812,2652,1386,albopictus
train_02171.jpeg,768,1024,348,571,504,731,albopictus
train_02176.jpeg,3024,4032,790,1442,1658,1943,culex
train_02178.jpeg,3024,4032,1152,1746,1521,2383,albopictus
train_02184.jpeg,3384,6016,1145,2236,2417,3614,albopictus
train_02187.jpeg,2250,4000,788,1784,1480,2320,albopictus
train_02190.jpeg,952,1024,346,299,752,671,albopictus
train_02197.jpeg,1600,900,494,267,806,640,culex
train_02198.jpeg,2016,4032,800,1780,1254,2163,culex
train_02206.jpeg,1080,1920,268,698,825,1045,albopictus
train_02209.jpeg,1024,2106,143,737,656,1351,culex
train_02212.jpeg,3000,4000,1173,1390,2470,2908,albopictus
train_02214.jpeg,4608,3456,2285,1229,3023,2108,albopictus
train_02217.jpeg,768,1024,259,425,600,688,culex
train_02220.jpeg,3000,3000,725,1075,2089,1954,culex
train_02221.jpeg,1024,1365,474,432,643,576,culex
train_02237.jpeg,1365,1024,728,431,902,561,culex
train_02240.jpeg,1365,1024,327,357,846,749,japonicus-koreicus
train_02247.jpeg,768,1024,359,326,516,437,culex
train_02250.jpeg,2255,2469,660,759,1620,1849,culex
train_02252.jpeg,985,986,208,160,705,620,culex
train_02254.jpeg,2448,3264,998,1488,1559,2432,culex
train_02255.jpeg,768,1024,247,384,518,634,culex
train_02260.jpeg,4032,3024,892,710,2431,2233,culiseta
train_02264.jpeg,1080,989,264,279,760,721,albopictus
train_02268.jpeg,1365,1024,684,567,791,661,culex
train_02272.jpeg,587,588,235,240,328,346,albopictus
train_02275.jpeg,4032,3024,386,1231,1645,2323,culex
train_02282.jpeg,2988,5312,678,1653,1495,2522,japonicus-koreicus
train_02283.jpeg,3024,4032,798,1040,2655,3046,aegypti
train_02284.jpeg,1024,1365,269,401,758,978,culex
train_02291.jpeg,821,821,203,267,468,563,albopictus
train_02297.jpeg,1024,1365,269,417,739,1221,culex
train_02304.jpeg,1824,4000,746,1226,1083,1645,culex
train_02313.jpeg,1024,1365,390,455,787,841,culex
train_02314.jpeg,3000,4000,943,1367,1720,1981,culiseta
train_02316.jpeg,3024,4032,1702,1964,2044,2203,culex
train_02317.jpeg,2448,3264,1074,1310,1372,1685,albopictus
train_02321.jpeg,1816,4032,672,1966,1115,2359,culex
train_02322.jpeg,3120,4160,709,2066,1394,2767,albopictus
train_02323.jpeg,1219,759,296,162,759,463,culex
train_02325.jpeg,4032,3024,1670,917,2279,1396,culex
train_02326.jpeg,3456,4608,1147,1566,2740,3324,culex
train_02331.jpeg,768,1024,314,373,482,535,culex
train_02335.jpeg,2006,4128,676,1928,1117,2371,culex
train_02340.jpeg,1024,1024,146,79,718,848,albopictus
train_02344.jpeg,2396,2935,1061,1297,1469,1760,culex
train_02347.jpeg,1160,2576,437,1472,654,1643,culex
train_02350.jpeg,1334,1000,253,251,859,818,albopictus
train_02353.jpeg,2988,5312,1424,2661,1981,3148,albopictus
train_02354.jpeg,4160,2340,1756,1114,2089,1337,albopictus
train_02357.jpeg,768,1024,368,500,447,616,culex
train_02361.jpeg,3024,4032,1187,2228,1592,2890,albopictus
train_02363.jpeg,1394,950,332,415,806,698,culex
train_02365.jpeg,3024,4032,144,1347,1511,2464,culex
train_02367.jpeg,1600,1200,386,274,1108,902,culiseta
train_02368.jpeg,768,1024,466,370,573,511,culex
train_02369.jpeg,3264,2448,1223,992,1718,1411,albopictus
train_02371.jpeg,3006,5344,403,2262,1761,3579,albopictus
train_02375.jpeg,1200,1600,303,643,791,1105,albopictus
train_02376.jpeg,2736,3648,839,1897,1717,2788,culex
train_02384.jpeg,2250,4000,878,1674,1261,2125,culex
train_02388.jpeg,1024,1820,474,916,603,1058,albopictus
train_02389.jpeg,2107,1024,362,28,1495,657,culex
train_02392.jpeg,4032,1960,1755,546,2107,924,japonicus-koreicus
train_02393.jpeg,2068,2000,135,495,1961,1797,culex
train_02394.jpeg,618,1037,78,326,359,682,culex
train_02396.jpeg,4160,3120,2007,1333,2291,1629,albopictus
train_02400.jpeg,3024,4032,1122,1518,1698,2084,albopictus
train_02402.jpeg,1024,1820,318,635,581,944,culex
train_02419.jpeg,3456,4608,522,1023,1222,1773,japonicus-koreicus
train_02420.jpeg,3024,4032,1345,1797,2014,2376,culex
train_02424.jpeg,768,1024,429,562,539,671,culex
train_02425.jpeg,1024,1365,307,750,505,951,culex
train_02426.jpeg,2736,4864,993,1954,1640,2776,albopictus
train_02427.jpeg,4160,2340,1315,858,2450,1711,albopictus
train_02428.jpeg,1024,1365,387,454,954,835,culex
train_02433.jpeg,900,1600,252,677,508,892,culex
train_02434.jpeg,902,865,251,262,651,680,japonicus-koreicus
train_02442.jpeg,1873,962,757,416,1089,831,culex
train_02447.jpeg,1365,1024,448,205,930,744,japonicus-koreicus
train_02459.jpeg,768,1024,184,403,398,681,culex
train_02461.jpeg,2106,1024,521,58,1577,982,culex
train_02467.jpeg,3024,4032,312,445,2771,3576,culiseta
train_02472.jpeg,1024,2272,318,730,461,876,albopictus
train_02473.jpeg,1200,1600,440,741,622,977,albopictus
train_02474.jpeg,3024,4032,1161,1595,2141,2640,albopictus
train_02475.jpeg,768,1024,138,286,568,829,albopictus
train_02484.jpeg,706,706,224,130,438,379,albopictus
train_02487.jpeg,3264,2448,1125,733,1924,1724,albopictus
train_02491.jpeg,3000,4000,1459,2091,2267,2782,albopictus
train_02500.jpeg,768,1024,328,350,569,558,culex
train_02512.jpeg,1960,4032,738,1680,1331,2242,culiseta
train_02513.jpeg,3024,4032,703,944,1943,1992,culex
train_02521.jpeg,720,1600,344,626,496,855,albopictus
train_02531.jpeg,320,480,53,190,173,305,albopictus
train_02535.jpeg,1024,1365,60,403,631,1094,culex
train_02537.jpeg,3024,4032,1295,1720,1663,2073,japonicus-koreicus
train_02541.jpeg,2417,3099,960,1411,1204,1715,culex
train_02547.jpeg,2448,2448,1087,870,1728,1276,albopictus
train_02549.jpeg,1024,1820,502,821,826,1220,culex
train_02554.jpeg,1365,1024,580,390,732,538,culex
train_02560.jpeg,616,634,315,214,553,472,albopictus
train_02563.jpeg,3024,4032,1293,1768,1606,2189,albopictus
train_02564.jpeg,768,1024,288,354,565,610,culex
train_02568.jpeg,2129,1024,714,396,1076,647,culex
train_02575.jpeg,1024,1365,107,529,626,909,culex
train_02581.jpeg,1172,1562,366,586,814,1022,culex
train_02582.jpeg,1024,1820,233,533,413,674,anopheles
train_02585.jpeg,768,1024,281,402,418,545,culiseta
train_02590.jpeg,1365,1024,550,386,788,607,culiseta
train_02592.jpeg,768,1024,176,382,386,636,culex
train_02593.jpeg,768,1024,96,292,702,762,albopictus
train_02598.jpeg,1080,1920,163,956,589,1363,albopictus
train_02599.jpeg,1024,1365,75,174,812,700,culex
train_02600.jpeg,3024,4032,1079,829,2594,2658,culex
train_02602.jpeg,859,860,292,330,477,498,albopictus
train_02610.jpeg,3000,4000,60,1164,2806,3576,culiseta
train_02615.jpeg,2592,1936,975,757,1549,1301,albopictus
train_02622.jpeg,768,1024,258,550,529,804,culex
train_02632.jpeg,1816,4032,786,1605,1413,2171,albopictus
train_02634.jpeg,1908,4032,625,1331,964,1730,culex
train_02637.jpeg,483,1024,172,455,245,534,culex
train_02640.jpeg,1932,2576,803,654,1304,1371,culex
train_02645.jpeg,797,797,205,272,546,489,culex
train_02646.jpeg,1024,1365,625,823,831,1047,culex
train_02648.jpeg,960,1280,431,600,515,693,albopictus
train_02649.jpeg,3024,4032,556,1659,1758,3041,culiseta
train_02660.jpeg,3000,4000,215,885,1451,2526,albopictus
train_02667.jpeg,2976,3968,1595,2163,2514,3224,albopictus
train_02673.jpeg,1908,4032,471,1637,1143,2295,culiseta
train_02681.jpeg,3264,2448,1398,1057,1606,1269,albopictus
train_02682.jpeg,908,904,293,116,603,516,culex
train_02686.jpeg,3000,4000,249,55,2980,3243,culex
train_02688.jpeg,1200,1600,211,206,554,903,albopictus
train_02694.jpeg,2988,3984,1195,1955,1772,2329,albopictus
train_02698.jpeg,3000,4000,819,1346,1697,2745,culex
train_02707.jpeg,3024,4032,415,498,1644,2415,japonicus-koreicus
train_02713.jpeg,2448,3264,1031,1403,1579,1846,albopictus
train_02714.jpeg,900,1600,425,321,612,502,albopictus
train_02716.jpeg,1072,1553,387,890,606,1122,albopictus
train_02718.jpeg,3000,4000,757,2415,1227,2819,culex
train_02722.jpeg,1296,972,498,360,685,583,albopictus
train_02724.jpeg,1080,1920,489,1099,598,1238,culex
train_02728.jpeg,1201,2048,604,1016,749,1149,albopictus
train_02731.jpeg,1187,1600,391,625,914,929,culex
train_02738.jpeg,636,721,18,41,635,713,japonicus-koreicus
train_02742.jpeg,4608,3456,1004,593,3233,2394,culex
train_02743.jpeg,1200,1599,537,872,781,1065,albopictus
train_02744.jpeg,1800,4000,778,1669,1066,1931,albopictus
train_02750.jpeg,3456,4608,915,2086,2274,3125,japonicus-koreicus
train_02760.jpeg,3024,4032,1448,1479,1916,2183,culex
train_02762.jpeg,1080,2400,68,954,959,1483,albopictus
train_02765.jpeg,1024,1820,205,394,657,932,albopictus
train_02768.jpeg,4000,3000,426,284,3451,2132,culex
train_02771.jpeg,854,1012,305,371,526,729,culex
train_02773.jpeg,5184,3888,2093,369,3470,2290,albopictus
train_02780.jpeg,4160,2336,1611,641,2351,1283,albopictus
train_02786.jpeg,3024,4032,915,1321,2273,2833,culex
train_02789.jpeg,3104,1746,1268,826,1580,1090,albopictus
train_02792.jpeg,3024,4032,1305,1574,1683,1909,albopictus
train_02796.jpeg,2340,4160,902,1405,1411,2008,albopictus
train_02800.jpeg,768,1024,293,216,521,631,culex
train_02801.jpeg,768,1024,328,435,438,622,anopheles
train_02803.jpeg,1024,1365,375,665,598,857,culex
train_02805.jpeg,768,1024,364,640,430,726,albopictus
train_02808.jpeg,4032,1860,1525,539,1950,849,albopictus
train_02811.jpeg,1920,1440,911,574,1111,770,culex
train_02815.jpeg,1365,1024,463,343,691,475,culex
train_02821.jpeg,3024,4032,1077,1673,1627,2303,culex
train_02822.jpeg,1844,4000,631,1734,1229,2341,culex
train_02823.jpeg,1024,1820,325,761,486,909,culex
train_02826.jpeg,1920,2560,546,580,1023,1151,albopictus
train_02834.jpeg,768,1024,304,463,485,650,culex
train_02839.jpeg,768,1024,204,436,379,652,culex
train_02841.jpeg,2268,4032,1084,1695,1465,2036,albopictus
train_02844.jpeg,3120,4160,1472,2149,1965,2623,japonicus-koreicus
train_02849.jpeg,900,1600,497,434,736,636,albopictus
train_02851.jpeg,5312,2988,2274,1312,3020,1942,albopictus
train_02852.jpeg,768,1024,266,479,404,701,culiseta
train_02853.jpeg,500,700,79,138,409,623,albopictus
train_02857.jpeg,2448,3264,839,1760,1294,2128,albopictus
train_02860.jpeg,1960,4032,830,2056,1029,2324,albopictus
train_02863.jpeg,797,887,167,105,792,684,culiseta
train_02874.jpeg,3483,5731,1424,2481,2048,3544,albopictus
train_02876.jpeg,3024,4032,1414,1284,2153,2760,culex
train_02884.jpeg,2257,1758,890,648,1180,909,albopictus
train_02885.jpeg,768,1024,353,495,441,591,albopictus
train_02889.jpeg,1024,1365,408,675,643,887,culex
train_02891.jpeg,1024,1365,439,582,552,676,culex
train_02893.jpeg,2976,3968,1104,1597,1944,2415,albopictus
train_02897.jpeg,1115,1301,158,244,1004,1157,albopictus
train_02898.jpeg,2048,1536,246,383,1517,1173,culex
train_02900.jpeg,628,837,14,161,545,731,japonicus-koreicus
train_02903.jpeg,3000,4000,791,1984,1829,2925,culex
train_02904.jpeg,3024,4032,1398,2111,1773,2417,albopictus
train_02905.jpeg,768,1024,308,422,487,584,culex
train_02910.jpeg,3024,4032,934,1403,1913,2464,culex
train_02914.jpeg,2268,4032,564,1012,2015,2606,culex
train_02915.jpeg,3264,2448,1096,944,2072,2073,albopictus
train_02918.jpeg,1024,1365,366,504,593,754,culex
train_02924.jpeg,4160,3120,1973,953,2514,1937,albopictus
train_02927.jpeg,3024,4032,1072,1847,1491,2379,culex
train_02929.jpeg,3000,4000,340,1631,2342,3105,culex
train_02934.jpeg,858,730,159,109,679,638,culex
train_02935.jpeg,3000,4000,915,1808,1858,2783,culex
train_02936.jpeg,2992,4000,1227,2446,2037,3348,culex
train_02941.jpeg,768,1024,198,454,454,648,culex
train_02942.jpeg,1355,1299,405,276,1074,879,culiseta
train_02949.jpeg,4608,3456,1661,1289,2630,2719,culex
train_02959.jpeg,1024,1365,596,640,841,960,culex
train_02960.jpeg,1908,4032,673,1566,1279,2293,culex
train_02962.jpeg,1960,4032,51,164,1960,3370,albopictus
train_02963.jpeg,3024,4032,989,1909,1351,2275,albopictus
train_02967.jpeg,768,1024,162,645,255,735,culex
train_02968.jpeg,1810,1556,826,588,1144,896,albopictus
train_02971.jpeg,4032,2268,1965,1046,2201,1269,culex
train_02977.jpeg,1452,1452,522,585,843,914,culex
train_02984.jpeg,2268,4032,753,1664,1244,2188,culex
train_02988.jpeg,2976,3968,627,1485,1438,2410,albopictus
train_02989.jpeg,1304,1344,454,422,833,927,albopictus
train_02995.jpeg,4032,2268,1729,743,2222,1203,albopictus
train_02998.jpeg,1406,1819,237,60,1406,1496,albopictus
train_03000.jpeg,3024,4032,1195,1654,1870,2219,albopictus
train_03014.jpeg,933,1210,221,233,719,884,culiseta
train_03020.jpeg,4608,3456,2168,1780,3407,2668,albopictus
train_03021.jpeg,1365,1024,635,335,816,619,albopictus
train_03026.jpeg,3120,4160,537,1539,1502,2537,albopictus
train_03033.jpeg,663,591,104,166,396,404,albopictus
train_03039.jpeg,4032,1816,1411,195,2587,1303,culex
train_03046.jpeg,3024,4032,626,1979,2123,2956,culex
train_03053.jpeg,3024,4032,1098,2039,1380,2339,culex
train_03059.jpeg,2448,3264,363,901,1014,1383,albopictus
train_03063.jpeg,768,1024,298,503,416,603,anopheles
train_03067.jpeg,2448,3264,840,1130,1250,1847,culex
train_03075.jpeg,1024,1365,331,288,900,773,culex
train_03077.jpeg,3096,4128,982,2745,1634,3467,albopictus
train_03099.jpeg,3024,2804,987,905,1917,1943,culex
train_03102.jpeg,3000,3000,346,151,2724,2750,albopictus
train_03104.jpeg,524,560,95,84,419,420,albopictus
train_03105.jpeg,4160,3120,1003,1525,1608,2190,culex
train_03109.jpeg,3000,4000,1003,1228,1742,1787,culex
train_03115.jpeg,3024,4032,1326,2092,1679,2384,japonicus-koreicus
train_03116.jpeg,768,1024,295,613,458,767,culex
train_03123.jpeg,783,1044,197,363,650,805,culex
train_03125.jpeg,2604,3280,966,875,2103,2256,culex
train_03126.jpeg,1848,4000,476,1633,890,2198,albopictus
train_03127.jpeg,3000,4000,1145,2389,1521,2793,albopictus
train_03139.jpeg,604,543,73,90,530,472,culex
train_03140.jpeg,768,1024,351,483,466,610,albopictus
train_03142.jpeg,4160,3120,2669,1657,3047,2047,albopictus
train_03144.jpeg,357,540,65,39,343,405,culex
train_03146.jpeg,3000,4000,539,85,2272,3829,culiseta
train_03148.jpeg,4032,1960,603,365,2301,1669,culex
train_03150.jpeg,1024,2272,186,808,800,1303,culex
train_03152.jpeg,768,1024,193,348,327,457,culex
train_03155.jpeg,4032,3024,1241,860,2193,2161,albopictus
train_03157.jpeg,768,1024,184,664,488,864,culex
train_03167.jpeg,3000,4000,1395,1777,1981,2288,culex
train_03168.jpeg,3024,4032,575,1200,1910,2668,culex
train_03171.jpeg,3024,4032,932,1531,1552,2291,culex
train_03176.jpeg,768,1024,279,578,387,649,culex
train_03181.jpeg,1284,2778,387,777,909,1518,albopictus
train_03182.jpeg,3024,4032,629,748,2424,2864,culex
train_03183.jpeg,768,1280,287,443,551,750,albopictus
train_03189.jpeg,502,430,64,91,366,369,albopictus
train_03194.jpeg,1600,1200,523,276,713,425,albopictus
train_03196.jpeg,3024,4032,1551,1852,2196,2381,culiseta
train_03201.jpeg,768,1024,274,406,465,629,albopictus
train_03205.jpeg,2448,3264,568,1304,1366,1958,albopictus
train_03207.jpeg,1024,1820,475,664,736,849,culex
train_03210.jpeg,1365,1024,753,575,957,756,culex
train_03213.jpeg,768,1024,337,448,464,563,culex
train_03215.jpeg,1960,4032,833,2075,1260,2616,albopictus
train_03221.jpeg,1024,1365,311,681,510,951,culex
train_03222.jpeg,503,292,168,20,467,280,culex
train_03227.jpeg,1080,2340,97,709,881,1688,albopictus
train_03228.jpeg,1365,1024,674,469,793,587,culex
train_03230.jpeg,546,970,90,126,470,598,albopictus
train_03242.jpeg,3024,4032,923,2185,1298,2613,albopictus
train_03244.jpeg,1365,1024,543,306,776,501,culex
train_03248.jpeg,3024,4032,925,1796,1623,2265,culiseta
train_03250.jpeg,750,1334,133,502,709,1015,albopictus
train_03259.jpeg,2107,1024,878,363,1121,636,japonicus-koreicus
train_03260.jpeg,1024,1365,371,587,708,954,culex
train_03263.jpeg,1192,1422,447,608,878,967,albopictus
train_03267.jpeg,4608,2240,2253,867,2772,1692,culex
train_03268.jpeg,2304,4096,927,1870,1292,2245,albopictus
train_03281.jpeg,3072,4080,646,1586,2624,3044,culex
train_03282.jpeg,1200,1600,489,573,771,898,culex
train_03289.jpeg,1024,1365,140,87,756,894,albopictus
train_03291.jpeg,1809,2413,956,1833,1334,2273,albopictus
train_03299.jpeg,3024,4032,1678,1695,2007,2184,culex
train_03302.jpeg,4128,3096,2272,1053,2603,1623,albopictus
train_03304.jpeg,926,925,368,258,638,456,albopictus
train_03308.jpeg,1166,2592,330,851,880,1593,culex
train_03309.jpeg,3024,4032,314,1153,1901,2566,culex
train_03310.jpeg,1024,1365,341,624,560,772,culex
train_03311.jpeg,3024,4032,1338,1923,1685,2233,albopictus
train_03315.jpeg,3096,4128,965,1327,2129,2402,albopictus
train_03325.jpeg,3024,4032,712,1367,1938,2962,culex
train_03339.jpeg,1024,1365,60,98,882,1198,culex
train_03343.jpeg,2448,3264,405,678,1603,2289,culiseta
train_03351.jpeg,768,1024,277,301,383,458,culex
train_03355.jpeg,4000,3000,955,121,2741,2324,culex
train_03356.jpeg,1168,2592,371,1087,834,1836,japonicus-koreicus
train_03360.jpeg,1517,1600,599,588,887,1035,albopictus
train_03366.jpeg,1500,2000,511,846,822,1150,culex
train_03367.jpeg,3456,4608,1602,1255,2101,2128,culex
train_03375.jpeg,1932,2576,653,782,1397,1383,culex
train_03376.jpeg,3024,4032,846,1989,1224,2314,albopictus
train_03377.jpeg,3024,4032,219,1031,2470,2921,aegypti
train_03379.jpeg,901,1600,399,739,517,878,albopictus
train_03380.jpeg,768,1024,268,678,374,810,culex
train_03381.jpeg,828,1792,0,605,807,1441,japonicus-koreicus
train_03382.jpeg,3024,4032,1297,1841,1823,2494,culex
train_03383.jpeg,571,571,185,120,499,363,albopictus
train_03388.jpeg,768,1024,345,408,454,559,culex
train_03397.jpeg,3024,4032,848,2009,1311,2790,albopictus
train_03400.jpeg,640,1136,67,157,594,963,albopictus
train_03401.jpeg,4160,3120,746,475,3301,2782,culex
train_03407.jpeg,1820,1024,944,290,1228,578,culex
train_03414.jpeg,1393,1145,204,150,1179,958,albopictus
train_03415.jpeg,1458,2592,266,993,890,1770,albopictus
train_03418.jpeg,575,851,218,431,365,585,albopictus
train_03420.jpeg,3472,4624,859,1650,3373,4254,albopictus
train_03423.jpeg,1024,1365,280,746,578,1071,culex
train_03424.jpeg,1770,1664,708,618,966,991,albopictus
train_03425.jpeg,3000,4000,649,1333,1777,3312,japonicus-koreicus
train_03427.jpeg,768,1024,279,247,515,618,culex
train_03431.jpeg,2129,1024,460,211,819,542,albopictus
train_03433.jpeg,967,1503,370,528,607,789,culex
train_03434.jpeg,902,902,212,201,732,630,culex
train_03435.jpeg,3264,2448,1371,972,1866,1373,albopictus
train_03436.jpeg,3024,4032,748,1841,1615,2434,culex
train_03442.jpeg,4160,3120,1293,504,3091,2272,albopictus
train_03444.jpeg,2448,3264,787,1327,1868,2100,albopictus
train_03445.jpeg,1024,1365,473,635,644,790,culex
train_03449.jpeg,1600,1200,519,177,1282,1045,albopictus
train_03450.jpeg,2576,1932,812,993,1352,1649,albopictus
train_03451.jpeg,2106,1024,1138,228,1397,433,albopictus
train_03454.jpeg,2448,3264,1036,1381,1364,1656,albopictus
train_03455.jpeg,2160,2160,926,878,1259,1254,albopictus
train_03465.jpeg,768,1024,369,480,507,631,albopictus
train_03474.jpeg,2592,1168,872,200,1637,967,japonicus-koreicus
train_03476.jpeg,768,1024,143,262,593,746,albopictus
train_03477.jpeg,1080,2280,129,623,840,1573,culex
train_03479.jpeg,3024,4032,1358,1496,1656,1791,albopictus
train_03484.jpeg,2448,3264,765,737,2364,2208,albopictus
train_03486.jpeg,768,1024,261,558,394,717,albopictus
train_03490.jpeg,1024,2219,364,1243,511,1536,culex
train_03492.jpeg,1365,1024,596,517,841,684,culex
train_03495.jpeg,1365,1024,387,335,924,671,albopictus
train_03499.jpeg,2592,1944,778,570,1433,1380,japonicus-koreicus
train_03506.jpeg,480,960,35,189,418,775,aegypti
train_03507.jpeg,2448,3264,652,1126,1818,2301,albopictus
train_03513.jpeg,3492,4656,2221,1790,2764,2559,culex
train_03514.jpeg,4000,1844,999,343,2429,1448,culex
train_03520.jpeg,3096,4128,477,419,2628,3767,culiseta
train_03526.jpeg,2592,4608,1078,2654,1633,3208,albopictus
train_03536.jpeg,2976,3968,1286,1501,1994,2519,culex
train_03540.jpeg,4312,5760,1872,1808,2577,2569,albopictus
train_03555.jpeg,4608,3456,2185,1167,2746,1801,culex
train_03556.jpeg,617,617,201,153,481,406,culex
train_03557.jpeg,1474,1089,293,204,1096,1040,albopictus
train_03561.jpeg,4000,1800,1431,65,2875,1613,albopictus
train_03568.jpeg,3024,4032,457,914,1944,2280,albopictus
train_03569.jpeg,2781,1829,859,570,1606,1286,albopictus
train_03570.jpeg,1836,3264,699,1456,1149,1863,albopictus
train_03578.jpeg,4000,3000,1060,804,2934,2076,culex
train_03588.jpeg,768,1024,331,402,488,522,culex
train_03591.jpeg,858,829,292,178,733,641,albopictus
train_03592.jpeg,3024,4032,978,1081,2541,3324,culex
train_03593.jpeg,3456,4608,1141,1733,2179,2807,culiseta
train_03604.jpeg,4128,2322,1776,911,2217,1347,albopictus
train_03605.jpeg,3024,4032,162,954,2163,3825,albopictus
train_03606.jpeg,4032,3024,1511,429,3177,2498,culex
train_03608.jpeg,3456,4608,1926,645,2617,1227,culex
train_03617.jpeg,1365,1024,467,137,900,516,anopheles
train_03619.jpeg,768,1024,380,407,503,559,albopictus
train_03622.jpeg,2336,4160,783,1951,1284,2259,albopictus
train_03628.jpeg,3096,4128,1000,1011,2306,2746,albopictus
train_03629.jpeg,1354,1600,412,730,858,1221,culex
train_03632.jpeg,4032,2016,1160,268,2260,1107,albopictus
train_03643.jpeg,768,1024,139,303,467,635,culex
train_03645.jpeg,2988,5312,1135,2753,1528,3082,albopictus
train_03647.jpeg,3024,4032,1103,1249,2233,2439,albopictus
train_03650.jpeg,1816,4032,357,2319,622,2652,albopictus
train_03651.jpeg,5616,2808,1133,953,2382,2171,albopictus
train_03656.jpeg,900,1600,460,162,626,349,albopictus
train_03659.jpeg,768,1024,175,304,676,680,culex
train_03660.jpeg,1242,2208,18,342,1156,1687,japonicus-koreicus
train_03661.jpeg,768,1024,325,445,431,607,culex
train_03663.jpeg,2250,4000,1004,1921,1423,2299,culex
train_03666.jpeg,3000,4000,519,2049,1595,3015,culex
